region	group1	group2	group3	group4	group5	group6	group7
ORI	0.369455	0.552926	0.052999	0.013652	1e-05	1e-05	0.010948
ORI	0.588665	0.334725	0.029723	0.011351	1e-05	1e-05	0.035517
ORI	0.287655	0.598005	0.084344	1e-05	0.003983	0.008321	0.017683
ORI	0.319944	0.596592	0.052121	0.007188	1e-05	0.000133	0.024012
ORI	0.339029	0.563786	0.067272	0.012637	0.002471	1e-05	0.014796
ORI	0.370315	0.49345	0.116374	1e-05	1e-05	0.010417	0.009424
ORI	0.250339	0.668917	0.059945	0.003871	1e-05	0.008031	0.008888
ORI	0.375794	0.55176	0.041281	0.0063	0.002221	0.002261	0.020383
ORI	0.355718	0.566989	0.067097	0.000167	0.01001	1e-05	1e-05
ORI	0.232323	0.675386	0.069865	0.012397	0.00517	1e-05	0.00485
ORI	0.278274	0.626066	0.074108	1.5e-05	1e-05	0.006301	0.015226
ORI	0.366676	0.577942	0.055342	1e-05	1e-05	1e-05	1e-05
ORI	0.231956	0.717154	0.029793	0.00834	0.002289	0.003829	0.006638
ORI	0.4318	0.488377	0.052601	0.007866	1e-05	1e-05	0.019337
ORI	0.385623	0.528158	0.050976	1e-05	0.007654	1e-05	0.02757
ORI	0.317482	0.593589	0.076959	0.011931	1e-05	1.9e-05	1e-05
ORI	0.35829	0.606793	0.031389	1e-05	1e-05	0.003498	1e-05
ORI	0.3	0.634589	0.043345	0.008969	0.000116	0.000106	0.012876
ORI	0.280184	0.659816	0.037441	0.018906	1e-05	1e-05	0.003633
ORI	0.312839	0.5995	0.043293	0.003915	0.00761	0.000111	0.032734
ORI	0.412327	0.517565	0.042737	0.021447	1e-05	0.002968	0.002945
ORI	0.297791	0.468691	0.178215	0.013961	0.024489	0.003044	0.013809
ORI	0.226042	0.650469	0.089682	0.005815	1e-05	0.002581	0.0254
ORI	0.394689	0.486812	0.059087	0.005699	1e-05	1e-05	0.053692
ORI	0.277856	0.653814	0.028393	1e-05	0.011993	1e-05	0.027924
ORI	0.293831	0.628187	0.037747	0.01676	1e-05	0.001287	0.022178
ORI	0.288755	0.639414	0.046921	0.000556	0.012387	1e-05	0.011957
ORI	0.359408	0.534457	0.051138	0.0096	1e-05	0.006457	0.03893
ORI	0.357903	0.571651	0.053423	0.012325	1e-05	0.001525	0.003162
ORI	0.281728	0.672119	0.036216	1.5e-05	1e-05	1e-05	0.009902
ORI	0.321558	0.605255	0.055442	1e-05	0.007512	1e-05	0.010213
ORI	0.340636	0.568724	0.062584	0.004685	1e-05	1e-05	0.023351
ORI	0.357146	0.584621	0.043248	0.00718	1e-05	0.00638	0.001414
ORI	0.319243	0.609027	0.039083	1e-05	0.004437	1e-05	0.02819
ORI	0.067507	0.923369	0.002403	1e-05	0.006691	1e-05	1e-05
ORI	0.356421	0.584256	0.039966	0.010346	1e-05	1e-05	0.008991
ORI	0.259492	0.66638	0.048716	0.017674	1e-05	1e-05	0.007718
ORI	0.262046	0.655435	0.068612	1e-05	1e-05	0.002553	0.011333
ORI	0.286781	0.631788	0.05069	0.011835	7.4e-05	1e-05	0.018821
ORI	0.35835	0.577284	0.044593	0.0016	0.009012	1e-05	0.009152
ORI	0.170436	0.796951	0.026938	1e-05	0.001786	0.003869	1e-05
ORI	0.363268	0.582436	0.031633	0.014136	1e-05	1e-05	0.008508
ORI	0.344667	0.570385	0.061276	0.009785	0.005734	1e-05	0.008143
ORI	0.001254	0.993875	2.4e-05	1e-05	0.003375	0.001451	1e-05
ORI	0.643047	0.263284	0.038659	0.007306	1e-05	0.002382	0.045312
ORI	0.277786	0.660934	0.037127	0.012814	1e-05	0.002324	0.009006
ORI	0.41577	0.50479	0.046338	0.015653	1e-05	0.001566	0.015872
ORI	0.170098	0.793844	0.021423	1e-05	0.007896	0.006094	0.000635
ORI	0.242953	0.677692	0.061426	0.013295	1e-05	1e-05	0.004613
ORI	0.267263	0.681365	0.042665	1e-05	0.00415	1e-05	0.004537
ORI	0.390959	0.532491	0.054002	1e-05	1e-05	0.001234	0.021294
ORI	0.51536	0.39663	0.04873	0.00652	1e-05	1e-05	0.03274
ORI	0.316654	0.56746	0.06707	0.007677	0.002519	0.008635	0.029985
ORI	0.344656	0.579782	0.057245	0.011474	1e-05	0.00168	0.005153
ORI	0.204843	0.718892	0.036604	0.018824	1e-05	0.003536	0.017291
ORI	0.246952	0.694842	0.031416	0.002379	0.012461	1e-05	0.01194
ORI	0.303587	0.611055	0.060204	1e-05	1e-05	0.01429	0.010843
ORI	0.387113	0.518459	0.053497	0.000771	0.01473	1e-05	0.02542
ORI	0.33925	0.566612	0.051797	0.008468	0.002198	0.003435	0.02824
ORI	0.247992	0.67562	0.047935	0.014693	1e-05	0.000971	0.01278
ORI	0.590256	0.332502	0.034093	0.000987	1e-05	0.000844	0.041307
ORI	0.484603	0.43154	0.045895	0.02096	1e-05	0.001435	0.015557
ORI	0.025821	0.960762	0.002478	1e-05	0.000669	0.008369	0.001891
ORI	0.542539	0.377228	0.036802	1e-05	0.00492	1e-05	0.038491
ORI	0.371987	0.506857	0.084045	0.010292	0.00191	1e-05	0.024898
ORI	0.218512	0.742589	0.038859	1e-05	1e-05	1e-05	1e-05
ORI	0.351656	0.550259	0.04116	0.009548	0.003306	0.004049	0.040022
ORI	0.649615	0.275334	0.026732	0.010839	1.4e-05	1e-05	0.037456
ORI	0.365462	0.538362	0.061845	0.002378	1e-05	0.002804	0.02914
ORI	0.399329	0.541958	0.029014	1e-05	0.009206	1e-05	0.020472
ORI	0.620194	0.309168	0.039297	0.013253	1e-05	0.005195	0.012882
ORI	0.002921	0.991084	0.000273	1e-05	0.005382	1e-05	0.000321
ORI	0.42375	0.514725	0.023738	0.023101	1e-05	0.005415	0.00926
ORI	0.318944	0.622322	0.046956	1e-05	1e-05	0.010716	0.001042
ORI	0.259083	0.665271	0.059154	1e-05	0.012614	0.003859	1e-05
ORI	0.413992	0.52573	0.022141	0.013703	1e-05	1e-05	0.024413
ORI	0.293592	0.622409	0.052937	0.00307	0.002772	1e-05	0.02521
ORI	0.330745	0.571874	0.061686	0.002844	1e-05	1e-05	0.032831
ORI	0.448977	0.434668	0.107862	1e-05	1e-05	1e-05	0.008463
ORI	0.311295	0.63206	0.036211	0.014758	0.000793	1e-05	0.004874
ORI	0.696606	0.234656	0.027862	1e-05	1e-05	1e-05	0.040846
ORI	0.317932	0.584186	0.065275	0.007413	1e-05	1e-05	0.025174
ORI	0.424328	0.498514	0.043894	1e-05	0.004544	1e-05	0.0287
ORI	0.411418	0.513248	0.055549	1.4e-05	2e-05	1e-05	0.019741
ORI	0.443081	0.508634	0.040342	0.007716	1e-05	0.000208	1e-05
ORI	0.425712	0.469312	0.063615	0.010213	1e-05	0.000889	0.030249
ORI	0.396004	0.488407	0.081598	0.00729	1e-05	1e-05	0.026681
ORI	0.19221	0.734613	0.064648	1e-05	0.00053	1e-05	0.007979
ORI	0.381536	0.519173	0.053105	0.014487	1e-05	1e-05	0.031679
ORI	0.442036	0.451459	0.082283	1.4e-05	1e-05	1e-05	0.024188
ORI	0.310313	0.625149	0.03973	1e-05	0.009017	0.008407	0.007374
ORI	0.391755	0.534907	0.043486	1e-05	1e-05	0.005547	0.024285
ORI	0.375582	0.534107	0.049371	1.9e-05	1e-05	1e-05	0.040901
ORI	0.352996	0.555556	0.055224	0.013976	0.001763	1e-05	0.020474
ORI	0.286412	0.648313	0.033936	0.006095	1e-05	0.003027	0.022206
ORI	0.298268	0.610524	0.040406	0.011964	0.008481	0.013945	0.016412
ORI	0.434545	0.485363	0.054973	0.013681	1e-05	1e-05	0.011418
ORI	0.308445	0.620833	0.044111	0.010294	1e-05	0.000426	0.015881
ORI	0.407794	0.483967	0.057395	0.007105	1e-05	1e-05	0.043719
ORI	0.04267	0.949099	0.001156	1e-05	0.002188	0.002077	0.0028
ORI	0.260677	0.666812	0.063038	1.7e-05	0.003111	0.006335	1e-05
ORI	0.220057	0.649174	0.104825	1e-05	0.010587	0.003911	0.011435
ORI	0.311787	0.60147	0.067223	1e-05	1e-05	0.003585	0.015915
ORI	0.471305	0.438554	0.021135	0.001329	0.001753	0.007681	0.058242
ORI	0.32414	0.559844	0.051988	1e-05	0.013954	1e-05	0.050055
ORI	0.309547	0.611084	0.047207	0.006939	0.001684	0.007145	0.016394
ORI	0.341722	0.574294	0.045815	0.006921	0.005809	0.005513	0.019925
ORI	0.348694	0.573354	0.067142	1e-05	1e-05	1e-05	0.01078
ORI	0.009068	0.979983	0.006832	0.000223	0.003875	1e-05	1e-05
ORI	0.321793	0.585626	0.068599	0.010097	1e-05	1e-05	0.013866
ORI	0.489069	0.432143	0.039758	0.001069	1e-05	1e-05	0.03794
ORI	0.153438	0.78939	0.039244	0.001337	1e-05	0.008439	0.008143
ORI	0.342863	0.594952	0.045409	1e-05	1e-05	0.001012	0.015745
ORI	0.205412	0.73896	0.038949	1.7e-05	1e-05	0.006009	0.010642
ORI	0.316597	0.625859	0.04482	0.012694	1e-05	1e-05	1e-05
ORI	0.306357	0.611644	0.04607	0.004469	0.000217	0.004011	0.027232
ORI	0.390175	0.491589	0.081008	0.005337	0.004847	0.007008	0.020036
ORI	0.316537	0.594482	0.054192	0.003521	1e-05	1e-05	0.031248
ORI	0.381833	0.525142	0.063461	0.000483	0.003036	1e-05	0.026035
ORI	0.397267	0.54862	0.024278	0.000345	1e-05	1e-05	0.029469
ORI	0.299939	0.642381	0.043563	0.010994	0.001903	0.001211	1e-05
ORI	0.348734	0.579919	0.062849	1e-05	1e-05	1e-05	0.008468
ORI	0.062577	0.914582	0.008939	0.002902	1e-05	0.005423	0.005566
ORI	0.312281	0.605743	0.053764	0.003234	1e-05	0.005483	0.019485
ORI	0.24558	0.674512	0.054322	1e-05	1e-05	0.010538	0.015029
ORI	0.263624	0.644644	0.071072	0.005286	0.000238	0.007922	0.007212
ORI	0.198603	0.722458	0.065561	0.00813	0.004533	0.000705	1e-05
ORI	0.219622	0.697897	0.069681	0.00159	1e-05	1e-05	0.01119
ORI	0.318175	0.595429	0.044112	0.012348	1e-05	1e-05	0.029915
ORI	0.322007	0.63073	0.047217	1e-05	1.6e-05	1e-05	1e-05
ORI	0.192967	0.70689	0.069868	0.010825	0.001853	0.001219	0.016377
ORI	0.343837	0.576901	0.061262	3.2e-05	8.5e-05	0.001838	0.016044
ORI	0.286741	0.661914	0.037811	0.012133	1e-05	1e-05	0.00138
ORI	0.269086	0.67198	0.040642	1e-05	1e-05	0.011048	0.007225
ORI	0.284	0.663404	0.036288	0.002845	1e-05	0.008674	0.004777
ORI	0.383004	0.500907	0.050401	0.028875	1e-05	1e-05	0.036793
ORI	0.309279	0.601576	0.059403	0.00772	1e-05	0.000239	0.021772
ORI	0.319989	0.587978	0.050139	0.024507	0.005712	0.000817	0.010859
ORI	0.2974	0.619553	0.049195	1.2e-05	0.006315	1e-05	0.027515
ORI	0.166475	0.816397	0.015586	1e-05	1e-05	0.001511	1e-05
ORI	0.350638	0.580405	0.037096	0.006199	0.007947	0.011364	0.006352
ORI	0.226683	0.673197	0.059586	0.00689	0.007743	0.000183	0.025718
ORI	0.573328	0.271191	0.027188	0.003105	1.1e-05	1e-05	0.125167
ORI	0.341734	0.563721	0.077685	1e-05	1e-05	1e-05	0.01683
ORI	0.309268	0.636693	0.042909	0.011099	1e-05	1e-05	1e-05
ORI	0.010383	0.966596	0.014895	1e-05	0.005536	0.00257	1e-05
ORI	0.347224	0.551157	0.069403	0.000968	1e-05	1e-05	0.031228
ORI	0.377782	0.544007	0.052191	0.010049	0.00127	0.000951	0.01375
ORI	0.514778	0.411816	0.034545	0.006629	1e-05	1e-05	0.032212
ORI	0.255263	0.680925	0.034292	0.007856	0.006798	0.000906	0.013959
ORI	0.298472	0.629258	0.054625	0.001405	1e-05	0.000181	0.016049
ORI	0.344103	0.550771	0.070214	0.008276	1e-05	0.009535	0.017091
ORI	0.328782	0.601605	0.055949	1e-05	1e-05	1e-05	0.013635
ORI	0.199513	0.71763	0.069657	0.003936	1e-05	0.000703	0.008551
ORI	0.009837	0.986821	1e-05	1e-05	0.003302	1e-05	1e-05
ORI	0.200983	0.684398	0.088025	0.007077	1e-05	1e-05	0.019497
ORI	0.346044	0.599967	0.029749	0.00345	0.001214	1e-05	0.019566
ORI	0.344145	0.579963	0.052093	0.012537	1e-05	0.008749	0.002502
ORI	0.178933	0.687885	0.095662	1e-05	0.008681	0.028709	0.000121
ORI	0.270299	0.681331	0.044215	1e-05	1e-05	1e-05	0.004125
ORI	0.327646	0.605479	0.041869	0.012195	0.002479	1e-05	0.010323
ORI	0.326432	0.571842	0.091545	1.1e-05	0.004509	1e-05	0.00565
ORI	0.253183	0.654936	0.082668	0.000561	0.007589	0.000792	0.00027
ORI	0.514763	0.420736	0.047196	0.004572	0.00679	1e-05	0.005933
ORI	0.242862	0.697393	0.04832	1e-05	1e-05	0.011395	1e-05
ORI	0.173563	0.737612	0.069973	0.004638	0.007848	0.006355	1e-05
ORI	0.296091	0.604423	0.065719	0.007937	1e-05	0.004459	0.021361
ORI	0.290019	0.661212	0.040742	0.007813	1e-05	1e-05	0.000194
ORI	0.009951	0.975028	0.003417	0.000288	0.010653	0.000652	1e-05
ORI	0.008667	0.978062	0.000339	0.000836	0.006661	1e-05	0.005425
ORI	0.310628	0.629761	0.035028	0.004486	1e-05	0.009709	0.010378
ORI	0.044095	0.941805	0.004675	0.004112	0.005293	1e-05	1e-05
ORI	0.297797	0.645026	0.046966	1e-05	1e-05	1e-05	0.010181
ORI	0.276983	0.614966	0.087429	1e-05	0.002719	0.004741	0.013152
ORI	0.334343	0.588367	0.059564	0.017696	1e-05	1e-05	1e-05
ORI	0.270655	0.661148	0.036971	1e-05	1e-05	0.008472	0.022735
ORI	0.300907	0.618604	0.05454	0.005229	0.012414	1e-05	0.008296
ORI	0.353293	0.574058	0.065705	0.00631	1e-05	0.000614	1e-05
ORI	0.205402	0.703789	0.063482	0.00375	0.002818	0.002275	0.018483
ORI	0.361623	0.57506	0.033858	0.002224	1e-05	0.007284	0.019941
ORI	0.275964	0.633568	0.065686	0.002288	1e-05	1e-05	0.022474
ORI	0.192016	0.768748	0.033008	0.006197	1e-05	1e-05	1e-05
ORI	0.015111	0.968058	0.009126	0.000152	0.004689	0.002854	1e-05
ORI	0.284595	0.638021	0.050917	1e-05	0.003835	0.00629	0.016333
ORI	0.416101	0.528297	0.035245	1e-05	0.002149	1e-05	0.018188
ORI	0.459847	0.484887	0.035575	0.013667	1e-05	1e-05	0.006003
ORI	0.310505	0.607064	0.046269	0.009738	0.008925	0.002312	0.015186
ORI	0.322946	0.579709	0.040524	0.012907	0.008617	1e-05	0.035287
ORI	0.561694	0.34743	0.052959	0.006299	1e-05	1e-05	0.031598
ORI	0.29593	0.605301	0.079156	0.006585	0.006037	1e-05	0.006982
ORI	0.192714	0.74601	0.033408	0.0266	1e-05	0.001247	1e-05
ORI	0.033438	0.953755	0.00231	0.005211	0.004908	0.000368	1e-05
ORI	0.372256	0.527828	0.069915	0.00996	1e-05	1e-05	0.020021
ORI	0.000191	0.995808	1e-05	1e-05	0.002034	0.001936	1e-05
ORI	0.295158	0.620176	0.056717	0.004963	0.010121	1e-05	0.012855
ORI	0.325833	0.583277	0.054392	0.006523	1e-05	0.000434	0.029531
ORI	0.430798	0.475361	0.066226	0.000851	0.002304	1e-05	0.024451
ORI	0.180981	0.786174	0.028352	1e-05	0.004462	1e-05	1e-05
ORI	0.334103	0.562136	0.07765	0.011661	0.004107	1e-05	0.010333
ORI	0.47948	0.460037	0.033558	0.017512	1e-05	1e-05	0.009393
ORI	0.08747	0.795683	0.067856	0.001879	1e-05	0.047093	1e-05
ORI	0.373332	0.524104	0.067737	0.008923	1e-05	1e-05	0.025884
ORI	0.266088	0.661704	0.041412	0.005358	0.006715	1e-05	0.018713
ORI	0.000588	0.996324	6.7e-05	0.000362	0.001612	0.001037	1e-05
ORI	0.451006	0.452612	0.071634	0.002901	1.6e-05	1e-05	0.021821
ORI	0.350368	0.577731	0.05334	0.00781	1e-05	0.001324	0.009417
ORI	0.317899	0.600359	0.049823	1e-05	0.000235	0.005505	0.026169
ORI	0.325354	0.604453	0.04528	0.002555	0.010321	1e-05	0.012027
ORI	0.332131	0.606571	0.042944	0.005642	0.001951	0.010751	1e-05
ORI	0.316103	0.594055	0.049675	0.015207	1e-05	1e-05	0.024941
ORI	0.014052	0.970202	0.003541	0.003004	0.00727	0.001921	1e-05
ORI	0.354305	0.566364	0.064482	0.003752	0.003407	1e-05	0.007679
ORI	0.607987	0.353724	0.035175	0.003083	1e-05	1e-05	1e-05
ORI	0.002176	0.991534	0.000549	0.002529	0.003084	0.000118	1e-05
ORI	0.070763	0.835672	0.072822	0.00499	0.015733	1e-05	1e-05
ORI	0.494235	0.438144	0.049163	1e-05	1e-05	1e-05	0.018428
ORI	0.422214	0.423779	0.142428	0.006974	1e-05	0.003551	0.001045
ORI	0.056041	0.901642	0.022393	1e-05	1e-05	0.01232	0.007584
ORI	0.351468	0.586976	0.034953	0.010924	1e-05	0.000674	0.014995
ORI	0.260164	0.646919	0.063299	0.026196	0.003402	1e-05	1e-05
ORI	0.001795	0.993864	0.000553	8e-05	0.003688	1e-05	1e-05
ORI	0.001802	0.984201	0.005936	0.00064	0.005792	0.001619	1e-05
ORI	0.184508	0.780593	0.017188	0.006034	0.002695	1e-05	0.008973
ORI	0.50406	0.428366	0.029422	1.3e-05	1e-05	1e-05	0.038119
ORI	0.335627	0.572077	0.051614	1e-05	0.003039	1e-05	0.037624
ORI	0.250271	0.649805	0.085806	0.004584	1e-05	0.001273	0.00825
ORI	0.304642	0.614126	0.059199	0.021043	1e-05	1e-05	0.00097
ORI	0.396163	0.501856	0.052617	0.004534	1e-05	0.008764	0.036056
ORI	0.250116	0.660563	0.046985	1e-05	1e-05	0.007681	0.034634
ORI	0.351123	0.579826	0.043244	0.007725	0.002359	1e-05	0.015714
ORI	0.250969	0.658123	0.061763	0.010328	0.001241	1e-05	0.017565
ORI	0.009357	0.976389	0.003409	0.004555	0.005799	1e-05	0.000481
ORI	0.221535	0.725493	0.040528	0.010386	1.7e-05	0.002031	1e-05
ORI	1e-05	0.996299	7.2e-05	1e-05	0.003007	1e-05	0.000592
ORI	0.241371	0.673819	0.072428	4e-04	1e-05	0.001256	0.010717
ORI	0.238578	0.695748	0.043851	1e-05	1e-05	0.002007	0.019795
ORI	0.245444	0.676103	0.040535	0.008499	0.000938	1e-05	0.028471
ORI	0.170066	0.749144	0.069359	0.006141	0.003188	1e-05	0.002092
ORI	0.223563	0.680499	0.08012	1e-05	0.001247	0.013146	0.001415
ORI	0.337252	0.593209	0.053128	0.003014	0.005018	0.002015	0.006365
ORI	0.2209	0.677685	0.061396	1e-05	1e-05	1e-05	0.039989
ORI	0.330948	0.571258	0.063909	0.009555	0.008271	1e-05	0.016051
ORI	0.000806	0.98997	0.003916	0.001098	0.003868	1e-05	0.000332
ORI	0.265303	0.645366	0.058184	0.008025	0.001119	0.001006	0.020997
ORI	0.351719	0.5577	0.058753	0.021392	1e-05	0.00143	0.008995
ORI	0.362492	0.546227	0.052518	0.012874	1e-05	0.006658	0.019222
ORI	0.386771	0.521925	0.063552	0.014935	1e-05	1e-05	0.012797
ORI	0.340384	0.550065	0.063085	0.012735	1e-05	1e-05	0.033711
ORI	0.387429	0.527535	0.042902	1.2e-05	0.007911	1e-05	0.034201
ORI	0.11967	0.86368	0.003631	0.01299	1e-05	1e-05	1e-05
ORI	0.357977	0.56028	0.055532	0.008307	1e-05	1e-05	0.017884
ORI	0.188777	0.746306	0.043312	1e-05	5.4e-05	0.011673	0.009867
ORI	0.281122	0.648375	0.056981	1e-05	1e-05	0.002936	0.010566
ORI	0.284237	0.638798	0.049618	0.005131	0.010458	0.006868	0.00489
ORI	0.455681	0.487852	0.052475	0.003962	1e-05	1e-05	1e-05
ORI	0.305469	0.631638	0.057792	0.00103	0.004048	1.2e-05	1e-05
ORI	0.331902	0.577011	0.049964	0.0095	0.001205	1e-05	0.030408
ORI	0.383047	0.46346	0.105504	0.009076	1e-05	0.003862	0.035042
ORI	0.107796	0.846338	0.025452	0.008222	0.01026	1e-05	0.001922
ORI	0.09952	0.846637	0.016786	0.002258	0.006503	1e-05	0.028286
ORI	0.392482	0.529929	0.046094	1e-05	0.001422	0.005505	0.024559
ORI	0.179169	0.754224	0.048476	1.2e-05	1e-05	0.003057	0.015051
ORI	0.274387	0.632603	0.065366	0.011468	0.00368	1e-05	0.012486
ORI	0.255923	0.693064	0.033068	0.008696	1e-05	0.006466	0.002772
ORI	0.319872	0.623505	0.051613	0.003619	1e-05	1e-05	0.001371
ORI	0.297697	0.627873	0.061727	0.011358	1.3e-05	0.001321	1e-05
ORI	0.350555	0.567789	0.057996	0.015605	0.002574	0.003599	0.001883
ORI	0.213445	0.683426	0.078808	1e-05	0.006339	0.002339	0.015632
ORI	0.238714	0.634871	0.065294	0.010194	1e-05	0.010088	0.040828
ORI	0.517351	0.347928	0.048841	0.006877	0.008708	0.018758	0.051538
ORI	0.395877	0.522718	0.033907	0.000889	0.001578	1e-05	0.045022
ORI	0.19945	0.74896	0.036187	1e-05	0.015372	1e-05	1e-05
ORI	0.358108	0.543891	0.053473	0.005559	1e-05	0.009861	0.029099
ORI	0.380521	0.522638	0.049186	0.012997	0.006368	1e-05	0.02828
ORI	0.232135	0.688517	0.067713	1e-05	1e-05	0.011604	1e-05
ORI	0.349764	0.549721	0.059648	0.004413	0.017496	1e-05	0.018947
ORI	1e-05	0.995759	0.000684	1e-05	0.002906	0.00062	1e-05
ORI	0.343155	0.616424	0.03652	0.001263	1e-05	1e-05	0.002618
ORI	0.098769	0.888402	0.004771	1e-05	1e-05	0.001658	0.00638
ORI	0.351676	0.470882	0.150354	0.014805	1e-05	0.002633	0.009641
ORI	0.494088	0.437987	0.024268	0.041972	1e-05	1e-05	0.001665
ORI	0.345857	0.582459	0.055123	0.003623	0.003076	0.002319	0.007542
ORI	0.323125	0.585867	0.053743	0.010789	1e-05	0.004753	0.021713
ORI	0.32218	0.62509	0.051309	1.6e-05	0.001384	1e-05	1e-05
ORI	0.228848	0.690291	0.048796	1e-05	0.014149	1e-05	0.017896
ORI	0.296604	0.635531	0.062379	0.005447	1e-05	1.9e-05	1e-05
ORI	0.255973	0.663019	0.066168	1e-05	1e-05	1e-05	0.01481
ORI	0.038021	0.932455	0.019682	0.001381	0.008441	1e-05	1e-05
ORI	0.324682	0.61857	0.027546	0.000982	1e-05	1e-05	0.028199
ORI	0.557536	0.335767	0.042654	0.008246	1e-05	0.000545	0.055241
ORI	0.256078	0.67764	0.047477	0.005087	0.013347	1e-05	0.000361
ORI	0.225496	0.702692	0.037567	1e-05	0.008758	0.000228	0.025249
ORI	0.190123	0.68339	0.080089	0.00463	0.018584	1e-05	0.023173
ORI	0.20973	0.764791	0.014032	0.000253	0.008673	0.002511	1e-05
ORI	0.308683	0.619442	0.058982	1e-05	1e-05	0.007351	0.005522
ORI	0.285827	0.653173	0.036293	0.00858	1e-05	0.000622	0.015496
ORI	0.399745	0.543114	0.040579	0.006639	0.000169	1e-05	0.009743
ORI	0.489303	0.43995	0.039873	1e-05	1e-05	0.001044	0.02981
ORI	0.397756	0.541693	0.022517	0.009726	1e-05	0.009203	0.019095
ORI	0.400964	0.506972	0.063484	0.002797	1e-05	1e-05	0.025763
ORI	0.275458	0.644988	0.065777	0.001335	1e-05	0.001299	0.011132
ORI	0.18146	0.766941	0.041507	0.000524	1e-05	1e-05	0.009548
ORI	0.407182	0.526082	0.045861	1.9e-05	1e-05	0.018192	0.002655
ORI	0.136758	0.773193	0.09001	1e-05	1e-05	1e-05	1e-05
ORI	0.339777	0.575444	0.040069	0.006253	0.009493	1e-05	0.028953
ORI	0.276895	0.638271	0.062008	0.004622	1e-05	1e-05	0.018184
ORI	0.358148	0.572468	0.050541	0.007546	0.011277	1e-05	1e-05
ORI	0.004007	0.985309	0.00204	1e-05	0.001907	0.006375	0.000351
ORI	0.182231	0.764682	0.02926	0.005366	0.013178	1e-05	0.005273
ORI	0.561514	0.371234	0.024931	0.009764	1e-05	1e-05	0.032536
ORI	0.292206	0.619555	0.052168	0.01233	1e-05	0.008732	0.014998
ORI	0.428688	0.472568	0.067244	0.012089	0.005155	0.000206	0.014051
ORI	0.461442	0.437284	0.061817	0.002562	1e-05	1e-05	0.036876
ORI	0.354451	0.547071	0.059485	1.6e-05	1e-05	0.007637	0.031331
ORI	0.396681	0.522625	0.051268	0.00497	1e-05	0.001737	0.022709
ORI	0.330377	0.573444	0.032977	0.012349	1e-05	1e-05	0.050833
ORI	0.006305	0.988201	0.000533	7e-04	0.001783	0.002468	1e-05
ORI	0.092123	0.850478	0.017698	0.003006	0.002776	0.011272	0.022647
ORI	0.257705	0.685852	0.038591	0.002063	0.004561	1e-05	0.011218
ORI	0.333675	0.597476	0.045696	0.012409	0.010724	1e-05	1e-05
ORI	0.263947	0.644719	0.066669	1e-05	0.00344	1e-05	0.021205
ORI	0.296418	0.65592	0.019208	0.009262	1e-05	1e-05	0.019172
ORI	0.421456	0.421647	0.133723	1e-05	1e-05	1e-05	0.023143
ORI	0.360452	0.570936	0.043979	0.00941	0.00986	0.001327	0.004035
ORI	0.411368	0.500253	0.064726	4.5e-05	1e-05	0.006343	0.017255
ORI	0.274113	0.666059	0.047951	0.006627	1e-05	0.005229	1e-05
ORI	3.2e-05	0.99754	5.9e-05	0.000405	0.000467	0.001487	1e-05
ORI	0.538265	0.372143	0.049574	0.001903	1e-05	0.000568	0.037536
ORI	0.50552	0.401915	0.046812	0.002664	1e-05	1e-05	0.04307
ORI	0.296897	0.637851	0.0466	0.007395	1e-05	0.006321	0.004927
ORI	0.308264	0.632521	0.048751	1.9e-05	1e-05	0.010424	1e-05
ORI	0.577878	0.357843	0.064239	1e-05	1e-05	1e-05	1e-05
ORI	0.282612	0.63966	0.065475	0.00649	1e-05	1e-05	0.005743
ORI	0.272774	0.687381	0.027863	0.00064	1e-05	0.002816	0.008516
ORI	0.295966	0.634192	0.052716	0.010445	1e-05	0.000579	0.006093
ORI	0.267446	0.6654	0.032336	1e-05	0.004255	0.01361	0.016944
ORI	0.342531	0.563696	0.057675	0.006447	1e-05	0.000639	0.029002
ORI	0.004793	0.986229	0.001352	0.003897	0.002707	1e-05	0.001013
ORI	0.287013	0.669477	0.031222	1e-05	0.004643	1e-05	0.007625
ORI	0.242408	0.6925	0.054799	0.006705	0.003568	1e-05	1e-05
ORI	0.485284	0.404229	0.053394	0.015408	1e-05	1e-05	0.041665
ORI	0.104575	0.835931	0.050015	0.004378	1e-05	0.00508	1e-05
ORI	0.294243	0.59342	0.069636	1e-05	1e-05	0.006997	0.035685
ORI	0.373924	0.525809	0.03207	0.008178	0.004164	1e-05	0.055845
ORI	0.426694	0.506252	0.066906	1e-05	0.000118	1e-05	1e-05
ORI	0.292126	0.647808	0.039912	0.009829	0.009453	1e-05	0.000862
ORI	0.156999	0.792669	0.029552	1e-05	0.006901	1e-05	0.013859
ORI	0.184797	0.737285	0.048878	0.006581	0.007105	0.003015	0.012339
ORI	0.301503	0.653161	0.020508	0.008798	1e-05	1e-05	0.01601
ORI	0.308416	0.633503	0.042709	0.002313	0.00958	1e-05	0.003469
ORI	0.334031	0.551338	0.081912	1e-05	0.007692	0.008678	0.016339
ORI	0.01519	0.975563	0.00082	0.003915	0.004492	1e-05	1e-05
ORI	0.383334	0.512157	0.064052	0.017788	1.9e-05	1e-05	0.02264
ORI	0.362128	0.559021	0.04633	1e-05	1e-05	0.001256	0.031245
ORI	0.279567	0.63342	0.052467	0.00484	1e-05	0.014684	0.015011
ORI	0.306136	0.625843	0.052916	1e-05	1.3e-05	1e-05	0.015071
