run	pop	proportion
_1200	SAS	1e-5
_1200	AFR	0.07945
_1200	EUR	0.368184
_1200	MX-AMR	0.543999
_1200	EAS	0.008357
_1200	SAS	1e-5
_1200	AFR	0.060093
_1200	EUR	0.353559
_1200	MX-AMR	0.586328
_1200	EAS	1e-5
_1200	SAS	1e-5
_1200	AFR	0.04365
_1200	EUR	0.239528
_1200	MX-AMR	0.707445
_1200	EAS	0.009367
_1200	SAS	1e-5
_1200	AFR	0.054413
_1200	EUR	0.233977
_1200	MX-AMR	0.71159
_1200	EAS	1e-5
_1200	SAS	1e-5
_1200	AFR	0.088806
_1200	EUR	0.345533
_1200	MX-AMR	0.564221
_1200	EAS	0.001431
_1200	SAS	1e-5
_1200	AFR	0.053444
_1200	EUR	0.351062
_1200	MX-AMR	0.59367
_1200	EAS	1e-5
_1200	SAS	0.001815
_1200	AFR	0.045614
_1200	EUR	0.613325
_1200	MX-AMR	0.325795
_1200	EAS	1e-5
_1200	SAS	0.015257
_1200	AFR	1e-5
_1200	EUR	1e-5
_1200	MX-AMR	0.990511
_1200	EAS	0.009459
_1200	SAS	1e-5
_1200	AFR	0.054719
_1200	EUR	0.256091
_1200	MX-AMR	0.68917
_1200	EAS	1e-5
_1200	SAS	1e-5
_1200	AFR	0.052371
_1200	EUR	0.33382
_1200	MX-AMR	0.612191
_1200	EAS	1e-5
_1200	SAS	0.001608
_1200	AFR	0.044276
_1200	EUR	0.347064
_1200	MX-AMR	0.60864
_1200	EAS	1e-5
_1200	SAS	1e-5
_1200	AFR	0.042554
_1200	EUR	0.331193
_1200	MX-AMR	0.619344
_1200	EAS	0.004072
_1200	SAS	0.002838
_1200	AFR	0.050896
_1200	EUR	0.377094
_1200	MX-AMR	0.571085
_1200	EAS	9.15e-4
_1200	SAS	1e-5
_1200	AFR	0.13243
_1200	EUR	0.196578
_1200	MX-AMR	0.667595
_1200	EAS	6.24e-4
_1200	SAS	0.002773
_1200	AFR	0.044377
_1200	EUR	0.227308
_1200	MX-AMR	0.719246
_1200	EAS	0.009058
_1200	SAS	1e-5
_1200	AFR	0.047669
_1200	EUR	0.443241
_1200	MX-AMR	0.498114
_1200	EAS	0.001754
_1200	SAS	0.009222
_1200	AFR	0.036144
_1200	EUR	0.245762
_1200	MX-AMR	0.715221
_1200	EAS	0.002863
_1200	SAS	1e-5
_1200	AFR	0.015111
_1200	EUR	0.146636
_1200	MX-AMR	0.838234
_1200	EAS	1e-5
_1200	SAS	1e-5
_1200	AFR	0.053073
_1200	EUR	0.25614
_1200	MX-AMR	0.690767
_1200	EAS	1e-5
_1200	SAS	1e-5
_1200	AFR	0.057715
_1200	EUR	0.357841
_1200	MX-AMR	0.584424
_1200	EAS	1e-5
_1200	SAS	1e-5
_1200	AFR	0.044849
_1200	EUR	0.319164
_1200	MX-AMR	0.632981
_1200	EAS	1e-5
_1200	SAS	0.002996
_1200	AFR	0.043944
_1200	EUR	0.278164
_1200	MX-AMR	0.674273
_1200	EAS	1e-5
_1200	SAS	0.003609
_1200	AFR	0.043826
_1200	EUR	0.301484
_1200	MX-AMR	0.646364
_1200	EAS	1e-5
_1200	SAS	0.008316
_1200	AFR	0.048724
_1200	EUR	0.350222
_1200	MX-AMR	0.601034
_1200	EAS	1e-5
_1200	SAS	1e-5
_1200	AFR	0.028063
_1200	EUR	0.510568
_1200	MX-AMR	0.461349
_1200	EAS	1e-5
_1200	SAS	1e-5
_1200	AFR	0.061228
_1200	EUR	0.287338
_1200	MX-AMR	0.651415
_1200	EAS	1e-5
_1200	SAS	1e-5
_1200	AFR	0.039496
_1200	EUR	0.339317
_1200	MX-AMR	0.604855
_1200	EAS	1e-5
_1200	SAS	0.016322
_1200	AFR	0.055679
_1200	EUR	0.421757
_1200	MX-AMR	0.522544
_1200	EAS	1e-5
_1200	SAS	1e-5
_1200	AFR	0.0618
_1200	EUR	0.420095
_1200	MX-AMR	0.506204
_1200	EAS	1e-5
_1200	SAS	0.011891
_1200	AFR	0.020304
_1200	EUR	0.591538
_1200	MX-AMR	0.386412
_1200	EAS	1e-5
_1200	SAS	0.001736
_1200	AFR	0.0502
_1200	EUR	0.348914
_1200	MX-AMR	0.600861
_1200	EAS	1.5e-5
_1200	SAS	1e-5
_1200	AFR	0.072193
_1200	EUR	0.22887
_1200	MX-AMR	0.68199
_1200	EAS	0.003666
_1200	SAS	0.013281
_1200	AFR	0.082148
_1200	EUR	0.268723
_1200	MX-AMR	0.645697
_1200	EAS	0.003422
_1200	SAS	1e-5
_1200	AFR	0.053889
_1200	EUR	0.359822
_1200	MX-AMR	0.582506
_1200	EAS	0.003773
_1200	SAS	1e-5
_1200	AFR	0.006216
_1200	EUR	0.13641
_1200	MX-AMR	0.850706
_1200	EAS	0.004823
_1200	SAS	0.001845
_1200	AFR	0.053831
_1200	EUR	0.28803
_1200	MX-AMR	0.652782
_1200	EAS	1e-5
_1200	SAS	0.005347
_1200	AFR	0.149858
_1200	EUR	0.220013
_1200	MX-AMR	0.630109
_1200	EAS	1e-5
_1200	SAS	1e-5
_1200	AFR	0.036304
_1200	EUR	0.640995
_1200	MX-AMR	0.322681
_1200	EAS	1e-5
_1200	SAS	1e-5
_1200	AFR	0.061082
_1200	EUR	0.237425
_1200	MX-AMR	0.695041
_1200	EAS	1e-5
_1200	SAS	0.006441
_1200	AFR	0.050447
_1200	EUR	0.306445
_1200	MX-AMR	0.643088
_1200	EAS	1e-5
_1200	SAS	1e-5
_1200	AFR	0.028902
_1200	EUR	0.325478
_1200	MX-AMR	0.625012
_1200	EAS	0.009959
_1200	SAS	0.010648
_1200	AFR	0.052329
_1200	EUR	0.347798
_1200	MX-AMR	0.59468
_1200	EAS	0.002461
_1200	SAS	0.002732
_1200	AFR	0.065486
_1200	EUR	0.443057
_1200	MX-AMR	0.489196
_1200	EAS	0.002251
_1200	SAS	1e-5
_1200	AFR	0.074215
_1200	EUR	0.278765
_1200	MX-AMR	0.626821
_1200	EAS	0.004849
_1200	SAS	0.01535
_1200	AFR	0.054316
_1200	EUR	0.558918
_1200	MX-AMR	0.386746
_1200	EAS	1e-5
_1200	SAS	1e-5
_1200	AFR	0.076316
_1200	EUR	0.325805
_1200	MX-AMR	0.596202
_1200	EAS	1e-5
_1200	SAS	0.001667
_1200	AFR	0.043996
_1200	EUR	0.623724
_1200	MX-AMR	0.329618
_1200	EAS	1e-5
_1200	SAS	0.002651
_1200	AFR	0.048614
_1200	EUR	0.372386
_1200	MX-AMR	0.573917
_1200	EAS	1e-5
_1200	SAS	0.005073
_1200	AFR	0.074236
_1200	EUR	0.419044
_1200	MX-AMR	0.5067
_1200	EAS	1e-5
_1200	SAS	1e-5
_1200	AFR	0.061713
_1200	EUR	0.371795
_1200	MX-AMR	0.55865
_1200	EAS	0.005481
_1200	SAS	0.002361
_1200	AFR	0.056199
_1200	EUR	0.29017
_1200	MX-AMR	0.650069
_1200	EAS	0.003552
_1200	SAS	1e-5
_1200	AFR	0.08782
_1200	EUR	0.362392
_1200	MX-AMR	0.542358
_1200	EAS	0.007421
_1200	SAS	1e-5
_1200	AFR	0.023189
_1200	EUR	0.858334
_1200	MX-AMR	0.118458
_1200	EAS	1e-5
_1200	SAS	1e-5
_1200	AFR	0.060098
_1200	EUR	0.402437
_1200	MX-AMR	0.537376
_1200	EAS	1e-5
_1200	SAS	7.9e-5
_1200	AFR	0.050017
_1200	EUR	0.729742
_1200	MX-AMR	0.220221
_1200	EAS	1e-5
_1200	SAS	1e-5
_1200	AFR	0.069943
_1200	EUR	0.31996
_1200	MX-AMR	0.610076
_1200	EAS	1.1e-5
_1200	SAS	1e-5
_1200	AFR	0.04017
_1200	EUR	0.393755
_1200	MX-AMR	0.554604
_1200	EAS	1e-5
_1200	SAS	0.011461
_1200	AFR	0.036867
_1200	EUR	0.411988
_1200	MX-AMR	0.551125
_1200	EAS	1e-5
_1200	SAS	1e-5
_1200	AFR	0.070833
_1200	EUR	0.381659
_1200	MX-AMR	0.545449
_1200	EAS	1e-5
_1200	SAS	0.002049
_1200	AFR	0.070348
_1200	EUR	0.313361
_1200	MX-AMR	0.604145
_1200	EAS	0.001998
_1200	SAS	0.010148
_1200	AFR	0.051551
_1200	EUR	0.293511
_1200	MX-AMR	0.654917
_1200	EAS	1e-5
_1200	SAS	1e-5
_1200	AFR	0.032828
_1200	EUR	0.698358
_1200	MX-AMR	0.268794
_1200	EAS	1e-5
_1200	SAS	1e-5
_1200	AFR	0.04283
_1200	EUR	0.364585
_1200	MX-AMR	0.573628
_1200	EAS	0.00251
_1200	SAS	0.016447
_1200	AFR	0.061072
_1200	EUR	0.339666
_1200	MX-AMR	0.593963
_1200	EAS	1e-5
_1200	SAS	0.005288
_1200	AFR	0.031852
_1200	EUR	0.203596
_1200	MX-AMR	0.735551
_1200	EAS	0.01143
_1200	SAS	0.01757
_1200	AFR	0.033464
_1200	EUR	0.754715
_1200	MX-AMR	0.2118
_1200	EAS	1e-5
_1200	SAS	1e-5
_1200	AFR	0.022686
_1200	EUR	0.793329
_1200	MX-AMR	0.183966
_1200	EAS	1e-5
_1200	SAS	1e-5
_1200	AFR	0.07192
_1200	EUR	0.384963
_1200	MX-AMR	0.539502
_1200	EAS	1e-5
_1200	SAS	0.003605
_1200	AFR	0.048633
_1200	EUR	0.300702
_1200	MX-AMR	0.644143
_1200	EAS	5.35e-4
_1200	SAS	0.005987
_1200	AFR	0.061199
_1200	EUR	0.23614
_1200	MX-AMR	0.698339
_1200	EAS	0.004312
_1200	SAS	1e-5
_1200	AFR	0.108079
_1200	EUR	0.248786
_1200	MX-AMR	0.640496
_1200	EAS	1e-5
_1200	SAS	0.002629
_1200	AFR	0.073242
_1200	EUR	0.400232
_1200	MX-AMR	0.526505
_1200	EAS	1e-5
_1200	SAS	1e-5
_1200	AFR	0.037809
_1200	EUR	0.306816
_1200	MX-AMR	0.64836
_1200	EAS	1e-5
_1200	SAS	0.007005
_1200	AFR	0.06853
_1200	EUR	0.402579
_1200	MX-AMR	0.528871
_1200	EAS	1e-5
_1200	SAS	1e-5
_1200	AFR	0.04853
_1200	EUR	0.319617
_1200	MX-AMR	0.631833
_1200	EAS	1e-5
_1200	SAS	1e-5
_1200	AFR	0.034911
_1200	EUR	0.695543
_1200	MX-AMR	0.269526
_1200	EAS	1e-5
_1200	SAS	1e-5
_1200	AFR	0.035234
_1200	EUR	0.760147
_1200	MX-AMR	0.204599
_1200	EAS	1e-5
_1200	SAS	1e-5
_1200	AFR	0.041726
_1200	EUR	0.603877
_1200	MX-AMR	0.353249
_1200	EAS	1e-5
_1200	SAS	0.001138
_1200	AFR	0.043781
_1200	EUR	0.399911
_1200	MX-AMR	0.546471
_1200	EAS	0.009827
_1200	SAS	1e-5
_1200	AFR	0.075832
_1200	EUR	0.295526
_1200	MX-AMR	0.6254
_1200	EAS	1e-5
_1200	SAS	0.003232
_1200	AFR	0.046713
_1200	EUR	0.354518
_1200	MX-AMR	0.593816
_1200	EAS	0.004943
_1200	SAS	1e-5
_1200	AFR	0.028381
_1200	EUR	0.825632
_1200	MX-AMR	0.145967
_1200	EAS	1e-5
_1200	SAS	1e-5
_1200	AFR	0.078576
_1200	EUR	0.355802
_1200	MX-AMR	0.565602
_1200	EAS	1e-5
_1200	SAS	1e-5
_1200	AFR	0.068919
_1200	EUR	0.342812
_1200	MX-AMR	0.585205
_1200	EAS	0.003054
_1200	SAS	1e-5
_1200	AFR	0.045639
_1200	EUR	0.265354
_1200	MX-AMR	0.669925
_1200	EAS	0.009019
_1200	SAS	0.010062
_1200	AFR	0.057789
_1200	EUR	0.27262
_1200	MX-AMR	0.66298
_1200	EAS	1e-5
_1200	SAS	0.006601
_1200	AFR	0.044404
_1200	EUR	0.272849
_1200	MX-AMR	0.669258
_1200	EAS	0.013479
_1200	SAS	1e-5
_1200	AFR	0.077763
_1200	EUR	0.360928
_1200	MX-AMR	0.557832
_1200	EAS	1e-5
_1200	SAS	0.003467
_1200	AFR	0.079887
_1200	EUR	0.29579
_1200	MX-AMR	0.62345
_1200	EAS	8.63e-4
_1200	SAS	1e-5
_1200	AFR	0.045865
_1200	EUR	0.397928
_1200	MX-AMR	0.546054
_1200	EAS	1e-5
_1200	SAS	0.010143
_1200	AFR	0.057529
_1200	EUR	0.329145
_1200	MX-AMR	0.603645
_1200	EAS	0.003031
_1200	SAS	0.006651
_1200	AFR	0.036043
_1200	EUR	0.331678
_1200	MX-AMR	0.621628
_1200	EAS	0.010641
_1200	SAS	1e-5
_1200	AFR	0.05617
_1200	EUR	0.391386
_1200	MX-AMR	0.551759
_1200	EAS	6.76e-4
_1200	SAS	1e-5
_1200	AFR	0.066303
_1200	EUR	0.387059
_1200	MX-AMR	0.527947
_1200	EAS	0.010595
_1200	SAS	0.008096
_1200	AFR	0.070549
_1200	EUR	0.357456
_1200	MX-AMR	0.571975
_1200	EAS	1e-5
_1200	SAS	1e-5
_1200	AFR	0.054733
_1200	EUR	0.428314
_1200	MX-AMR	0.509108
_1200	EAS	0.002436
_1200	SAS	0.005409
_1200	AFR	0.072653
_1200	EUR	0.278432
_1200	MX-AMR	0.64017
_1200	EAS	0.001797
_1200	SAS	0.006947
_1200	AFR	0.010301
_1200	EUR	0.19457
_1200	MX-AMR	0.789781
_1200	EAS	1e-5
_1200	SAS	0.005338
_1200	AFR	0.04683
_1200	EUR	0.405221
_1200	MX-AMR	0.545435
_1200	EAS	1e-5
_1200	SAS	0.002504
_1200	AFR	0.046616
_1200	EUR	0.516326
_1200	MX-AMR	0.434482
_1200	EAS	1e-5
_1200	SAS	0.002565
_1200	AFR	0.009016
_1200	EUR	0.176295
_1200	MX-AMR	0.801533
_1200	EAS	1e-5
_1200	SAS	0.013146
_1200	AFR	0.049831
_1200	EUR	0.479821
_1200	MX-AMR	0.459889
_1200	EAS	1e-5
_1200	SAS	0.010449
_1200	AFR	0.015682
_1200	EUR	0.228133
_1200	MX-AMR	0.745935
_1200	EAS	1e-5
_1200	SAS	0.010239
_1200	AFR	0.046491
_1200	EUR	0.249
_1200	MX-AMR	0.704489
_1200	EAS	1e-5
_1200	SAS	1e-5
_1200	AFR	0.040831
_1200	EUR	0.427964
_1200	MX-AMR	0.531185
_1200	EAS	1e-5
_1200	SAS	1e-5
_1200	AFR	0.046638
_1200	EUR	0.647454
_1200	MX-AMR	0.305889
_1200	EAS	1e-5
_1200	SAS	1e-5
_1200	AFR	0.053067
_1200	EUR	0.369997
_1200	MX-AMR	0.567936
_1200	EAS	1e-5
_1200	SAS	0.00899
_1200	AFR	0.035966
_1200	EUR	0.494408
_1200	MX-AMR	0.465063
_1200	EAS	0.002041
_1200	SAS	0.002523
_1200	AFR	0.047078
_1200	EUR	0.244165
_1200	MX-AMR	0.703147
_1200	EAS	1e-5
_1200	SAS	0.0056
_1200	AFR	0.025769
_1200	EUR	0.462063
_1200	MX-AMR	0.496752
_1200	EAS	0.01519
_1200	SAS	2.26e-4
_1200	AFR	0.045706
_1200	EUR	0.470146
_1200	MX-AMR	0.484129
_1200	EAS	1e-5
_1200	SAS	1e-5
_1200	AFR	0.003676
_1200	EUR	0.21775
_1200	MX-AMR	0.775632
_1200	EAS	1e-5
_1200	SAS	0.002931
_1200	AFR	0.073673
_1200	EUR	0.319406
_1200	MX-AMR	0.582383
_1200	EAS	0.010906
_1200	SAS	0.013632
_1200	AFR	0.0851
_1200	EUR	0.368968
_1200	MX-AMR	0.544105
_1200	EAS	0.001817
_1200	SAS	1e-5
_1200	AFR	0.031874
_1200	EUR	0.088981
_1200	MX-AMR	0.867415
_1200	EAS	0.01172
_1200	SAS	1e-5
_1200	AFR	0.045771
_1200	EUR	0.202289
_1200	MX-AMR	0.748096
_1200	EAS	0.002332
_1200	SAS	0.001513
_1200	AFR	0.028811
_1200	EUR	0.521213
_1200	MX-AMR	0.449956
_1200	EAS	1e-5
_1200	SAS	1e-5
_1200	AFR	0.05257
_1200	EUR	0.35655
_1200	MX-AMR	0.580589
_1200	EAS	8.16e-4
_1200	SAS	0.009475
_1200	AFR	0.05737
_1200	EUR	0.224492
_1200	MX-AMR	0.703463
_1200	EAS	0.001778
_1200	SAS	0.012898
_1200	AFR	0.059813
_1200	EUR	0.238119
_1200	MX-AMR	0.693813
_1200	EAS	0.008245
_1200	SAS	1e-5
_1200	AFR	0.079272
_1200	EUR	0.362775
_1200	MX-AMR	0.547893
_1200	EAS	1e-5
_1200	SAS	0.01005
_1200	AFR	0.042424
_1200	EUR	0.300224
_1200	MX-AMR	0.653332
_1200	EAS	0.003264
_1200	SAS	7.56e-4
_1200	AFR	0.024677
_1200	EUR	0.322899
_1200	MX-AMR	0.640954
_1200	EAS	0.01146
_1200	SAS	1e-5
_1200	AFR	0.035253
_1200	EUR	0.243432
_1200	MX-AMR	0.706722
_1200	EAS	0.014583
_1200	SAS	1e-5
_1200	AFR	0.052401
_1200	EUR	0.251293
_1200	MX-AMR	0.678665
_1200	EAS	0.003028
_1200	SAS	0.014613
_1200	AFR	0.023309
_1200	EUR	0.078668
_1200	MX-AMR	0.877385
_1200	EAS	0.017034
_1200	SAS	0.003604
_1200	AFR	0.058821
_1200	EUR	0.372891
_1200	MX-AMR	0.561339
_1200	EAS	0.00694
_1200	SAS	1e-5
_1200	AFR	0.062543
_1200	EUR	0.219304
_1200	MX-AMR	0.711459
_1200	EAS	1e-5
_1200	SAS	0.006684
_1200	AFR	0.087847
_1200	EUR	0.283731
_1200	MX-AMR	0.625099
_1200	EAS	1e-5
_1200	SAS	0.003312
_1200	AFR	0.026437
_1200	EUR	0.436286
_1200	MX-AMR	0.534473
_1200	EAS	0.001604
_1200	SAS	0.0012
_1200	AFR	0.007281
_1200	EUR	0.252392
_1200	MX-AMR	0.727189
_1200	EAS	0.013129
_1200	SAS	1e-5
_1200	AFR	0.055663
_1200	EUR	0.359967
_1200	MX-AMR	0.574263
_1200	EAS	0.003038
_1200	SAS	0.007069
_1200	AFR	0.047475
_1200	EUR	0.307767
_1200	MX-AMR	0.644738
_1200	EAS	1e-5
_1200	SAS	1e-5
_1200	AFR	0.045422
_1200	EUR	0.509291
_1200	MX-AMR	0.444035
_1200	EAS	1e-5
_1200	SAS	0.001242
_1200	AFR	0.079596
_1200	EUR	0.528527
_1200	MX-AMR	0.390367
_1200	EAS	1e-5
_1200	SAS	0.001501
_1200	AFR	0.028779
_1200	EUR	0.204232
_1200	MX-AMR	0.766968
_1200	EAS	1e-5
_1200	SAS	1e-5
_1200	AFR	0.066948
_1200	EUR	0.137646
_1200	MX-AMR	0.78788
_1200	EAS	0.00579
_1200	SAS	0.001736
_1200	AFR	0.045707
_1200	EUR	0.439373
_1200	MX-AMR	0.504753
_1200	EAS	1e-5
_1200	SAS	0.010156
_1200	AFR	0.043012
_1200	EUR	0.309138
_1200	MX-AMR	0.64783
_1200	EAS	1e-5
_1200	SAS	1e-5
_1200	AFR	0.08754
_1200	EUR	0.365686
_1200	MX-AMR	0.543192
_1200	EAS	0.003573
_1200	SAS	1e-5
_1200	AFR	0.060465
_1200	EUR	0.344191
_1200	MX-AMR	0.593971
_1200	EAS	1e-5
_1200	SAS	0.001364
_1200	AFR	0.046838
_1200	EUR	0.586658
_1200	MX-AMR	0.365508
_1200	EAS	1e-5
_1200	SAS	9.85e-4
_1200	AFR	0.044211
_1200	EUR	0.362557
_1200	MX-AMR	0.593212
_1200	EAS	1e-5
_1200	SAS	1e-5
_1200	AFR	0.027574
_1200	EUR	0.532962
_1200	MX-AMR	0.434014
_1200	EAS	1e-5
_1200	SAS	0.00544
_1200	AFR	0.037167
_1200	EUR	0.303795
_1200	MX-AMR	0.657681
_1200	EAS	1e-5
_1200	SAS	0.001347
_1200	AFR	0.049936
_1200	EUR	0.290329
_1200	MX-AMR	0.657849
_1200	EAS	1e-5
_1200	SAS	0.001875
_1200	AFR	0.059487
_1200	EUR	0.395447
_1200	MX-AMR	0.524606
_1200	EAS	0.02045
_1200	SAS	1e-5
_1200	AFR	0.061453
_1200	EUR	0.327775
_1200	MX-AMR	0.610752
_1200	EAS	1e-5
_1200	SAS	1e-5
_1200	AFR	0.065168
_1200	EUR	0.282141
_1200	MX-AMR	0.647032
_1200	EAS	1e-5
_1200	SAS	0.005649
_1200	AFR	0.056023
_1200	EUR	0.259763
_1200	MX-AMR	0.684193
_1200	EAS	1e-5
_1200	SAS	1e-5
_1200	AFR	0.036946
_1200	EUR	0.324314
_1200	MX-AMR	0.632449
_1200	EAS	1e-5
_1200	SAS	0.006281
_1200	AFR	1e-5
_1200	EUR	0.062251
_1200	MX-AMR	0.933923
_1200	EAS	0.002904
_1200	SAS	9.12e-4
_1200	AFR	0.056379
_1200	EUR	0.375805
_1200	MX-AMR	0.564649
_1200	EAS	1e-5
_1200	SAS	0.003156
_1200	AFR	0.020878
_1200	EUR	0.287775
_1200	MX-AMR	0.691328
_1200	EAS	1e-5
_1200	SAS	1e-5
_1200	AFR	0.014981
_1200	EUR	0.319536
_1200	MX-AMR	0.662466
_1200	EAS	1e-5
_1200	SAS	0.003007
_1200	AFR	0.043131
_1200	EUR	0.36018
_1200	MX-AMR	0.595756
_1200	EAS	1e-5
_1200	SAS	9.23e-4
_1200	AFR	1e-5
_1200	EUR	1e-5
_1200	MX-AMR	0.99996
_1200	EAS	1e-5
_1200	SAS	1e-5
_1200	AFR	0.045729
_1200	EUR	0.320977
_1200	MX-AMR	0.627813
_1200	EAS	1e-5
_1200	SAS	0.005471
_1200	AFR	0.022336
_1200	EUR	0.151667
_1200	MX-AMR	0.820514
_1200	EAS	0.0054729999999999996
_1200	SAS	1e-5
_1200	AFR	0.056984
_1200	EUR	0.294453
_1200	MX-AMR	0.641108
_1200	EAS	0.001361
_1200	SAS	0.006094
_1200	AFR	4.49e-4
_1200	EUR	1e-5
_1200	MX-AMR	0.98914
_1200	EAS	0.010391
_1200	SAS	1e-5
_1200	AFR	0.076386
_1200	EUR	0.280507
_1200	MX-AMR	0.637383
_1200	EAS	0.005421
_1200	SAS	3.03e-4
_1200	AFR	0.067116
_1200	EUR	0.277506
_1200	MX-AMR	0.654216
_1200	EAS	0.001152
_1200	SAS	1e-5
_1200	AFR	0.074717
_1200	EUR	0.344325
_1200	MX-AMR	0.580937
_1200	EAS	1e-5
_1200	SAS	1e-5
_1200	AFR	0.062055
_1200	EUR	0.571122
_1200	MX-AMR	0.366803
_1200	EAS	1e-5
_1200	SAS	1e-5
_1200	AFR	0.017071
_1200	EUR	0.351184
_1200	MX-AMR	0.631725
_1200	EAS	1e-5
_1200	SAS	1e-5
_1200	AFR	0.044142
_1200	EUR	0.324987
_1200	MX-AMR	0.611423
_1200	EAS	0.010008
_1200	SAS	0.00944
_1200	AFR	0.061239
_1200	EUR	0.389078
_1200	MX-AMR	0.54561
_1200	EAS	1e-5
_1200	SAS	0.004063
_1200	AFR	0.05563
_1200	EUR	0.18614
_1200	MX-AMR	0.752293
_1200	EAS	0.005926
_1200	SAS	1e-5
_1200	AFR	0.064932
_1200	EUR	0.28193
_1200	MX-AMR	0.653118
_1200	EAS	1e-5
_1200	SAS	1e-5
_1200	AFR	0.056014
_1200	EUR	0.23156
_1200	MX-AMR	0.707914
_1200	EAS	0.004262
_1200	SAS	2.51e-4
_1200	AFR	0.141851
_1200	EUR	0.370079
_1200	MX-AMR	0.488049
_1200	EAS	1e-5
_1200	SAS	1e-5
_1200	AFR	0.038343
_1200	EUR	0.595464
_1200	MX-AMR	0.366173
_1200	EAS	1e-5
_1200	SAS	1e-5
_1200	AFR	0.057819
_1200	EUR	0.426367
_1200	MX-AMR	0.500854
_1200	EAS	0.01495
_1200	SAS	1e-5
_1200	AFR	0.04576
_1200	EUR	0.242016
_1200	MX-AMR	0.712204
_1200	EAS	1e-5
_1200	SAS	1e-5
_1200	AFR	0.085508
_1200	EUR	0.278341
_1200	MX-AMR	0.630599
_1200	EAS	1e-5
_1200	SAS	0.005542
_1200	AFR	0.068702
_1200	EUR	0.324116
_1200	MX-AMR	0.605089
_1200	EAS	1e-5
_1200	SAS	0.002082
_1200	AFR	0.044734
_1200	EUR	0.342745
_1200	MX-AMR	0.606053
_1200	EAS	0.006458
_1200	SAS	1e-5
_1200	AFR	0.059447
_1200	EUR	0.447375
_1200	MX-AMR	0.47746
_1200	EAS	1e-5
_1200	SAS	0.015708
_1200	AFR	0.060321
_1200	EUR	0.370174
_1200	MX-AMR	0.569371
_1200	EAS	1.24e-4
_1200	SAS	1e-5
_1200	AFR	0.07392
_1200	EUR	0.326918
_1200	MX-AMR	0.598264
_1200	EAS	8.88e-4
_1200	SAS	1e-5
_1200	AFR	0.041634
_1200	EUR	0.269611
_1200	MX-AMR	0.685859
_1200	EAS	1e-5
_1200	SAS	0.002886
_1200	AFR	0.065622
_1200	EUR	0.451406
_1200	MX-AMR	0.482952
_1200	EAS	1e-5
_1200	SAS	1e-5
_1200	AFR	0.060459
_1200	EUR	0.379815
_1200	MX-AMR	0.558504
_1200	EAS	1e-5
_1200	SAS	0.001212
_1200	AFR	0.058524
_1200	EUR	0.215009
_1200	MX-AMR	0.714601
_1200	EAS	1e-5
_1200	SAS	0.011856
_1200	AFR	0.047324
_1200	EUR	0.469766
_1200	MX-AMR	0.474125
_1200	EAS	0.008775
_1200	SAS	1e-5
_1200	AFR	0.067602
_1200	EUR	0.318435
_1200	MX-AMR	0.610566
_1200	EAS	1e-5
_1200	SAS	0.003387
_1200	AFR	1e-5
_1200	EUR	0.044447
_1200	MX-AMR	0.955523
_1200	EAS	1e-5
_1200	SAS	1e-5
_1200	AFR	0.048219
_1200	EUR	0.299289
_1200	MX-AMR	0.64558
_1200	EAS	0.006901
_1200	SAS	1e-5
_1200	AFR	0.017158
_1200	EUR	0.068544
_1200	MX-AMR	0.902854
_1200	EAS	0.006238
_1200	SAS	0.005206
_1200	AFR	0.066742
_1200	EUR	0.207134
_1200	MX-AMR	0.726104
_1200	EAS	1e-5
_1200	SAS	1e-5
_1200	AFR	0.054085
_1200	EUR	0.244962
_1200	MX-AMR	0.699819
_1200	EAS	2.3e-5
_1200	SAS	0.001112
_1200	AFR	0.103126
_1200	EUR	0.330272
_1200	MX-AMR	0.566582
_1200	EAS	1e-5
_1200	SAS	1e-5
_1200	AFR	0.042324
_1200	EUR	0.306347
_1200	MX-AMR	0.637424
_1200	EAS	0.005271
_1200	SAS	0.008634
_1200	AFR	0.056288
_1200	EUR	0.440318
_1200	MX-AMR	0.498533
_1200	EAS	1e-5
_1200	SAS	0.004851
_1200	AFR	0.043321
_1200	EUR	0.199704
_1200	MX-AMR	0.75017
_1200	EAS	0.006156
_1200	SAS	0.00064899999999999995
_1200	AFR	0.060865
_1200	EUR	0.388601
_1200	MX-AMR	0.540541
_1200	EAS	0.007407
_1200	SAS	0.002586
_1200	AFR	0.048973
_1200	EUR	0.422202
_1200	MX-AMR	0.526567
_1200	EAS	1e-5
_1200	SAS	0.002247
_1200	AFR	0.049071
_1200	EUR	0.334729
_1200	MX-AMR	0.616179
_1200	EAS	1e-5
_1200	SAS	1e-5
_1200	AFR	0.064315
_1200	EUR	0.074932
_1200	MX-AMR	0.851973
_1200	EAS	0.005859
_1200	SAS	0.002922
_1200	AFR	0.068344
_1200	EUR	0.367837
_1200	MX-AMR	0.5638
_1200	EAS	1e-5
_1200	SAS	1e-5
_1200	AFR	0.079908
_1200	EUR	0.414439
_1200	MX-AMR	0.498601
_1200	EAS	1e-5
_1200	SAS	0.007042
_1200	AFR	0.065724
_1200	EUR	0.357583
_1200	MX-AMR	0.576674
_1200	EAS	1e-5
_1200	SAS	1e-5
_1200	AFR	0.048357
_1200	EUR	0.3204
_1200	MX-AMR	0.612078
_1200	EAS	0.011467
_1200	SAS	0.007699
_1200	AFR	0.056711
_1200	EUR	0.404853
_1200	MX-AMR	0.538416
_1200	EAS	1e-5
